url,title,artist,image_link,publisher,years,description,star,tags
https://music.douban.com/subject/1796484/,"Alright,Still",Lily Allen,https://img2.doubanio.com/view/subject/m/public/s2824792.jpg,EMI/Regal,2006,　　《Littlest Things》选自21岁的Lily Allen（莉莉－艾伦）的首张专辑《Alright Still》。Lily Allen是英国喜剧演员Keith的女儿，从小就极具音乐天赋。她自己作词、作曲，还擅长Pop，Hip-Hop，甚至Dance等。　　Lily Allen（莉莉－艾伦）以首支单曲《微笑》登上了英国单曲榜的第一名，作为英国喜剧演员Keith Allen和电影制作人Alison Owen的女儿，Lily Allen的性格很叛逆，她认为歌坛天后麦当娜（点击收听）是被流行乐坛高估的人，而且承认自己在13岁的时候就曾经接触毒品，喜欢接受反面邮件等等。她的思想非常开放，而且坚持自我。竞学网英文歌曲频道推荐。,8.3,流行
https://music.douban.com/subject/10767657/,大小說家,林宥嘉,https://img1.doubanio.com/view/subject/m/public/s10385947.jpg,華研國際,2012/6/22,　　林宥嘉第4张音乐作品将於6月份发行。在这张新专辑中林宥嘉持续他一贯追求音乐进步与不断探索新的可能性，这首首发单曲「思凡」，林宥嘉特地邀来独立音乐女王陈珊妮担任制作人，让陈珊妮和林宥嘉两种各具特色的音乐风格撞击爆发，完成这首融和摇滚、电子、80年代New Wave与70年代Disco舞曲的新作。歌名借用了中国古典戏剧名，但内容却是大胆假想外星人造访地球的故事与心情，全曲充满创意奇想与矛盾冲突，再次创造全新林宥嘉音乐听觉惊艳！　　新专辑的首波主打歌曲「诱」是一首带有复古蓝调爵士风味的浪漫情歌，与以往偏哀伤感叹型的的林氏情歌有很大的不同。这首歌曲是林宥嘉在制作期间，到新锐音乐人JerryC家中讨论某首歌的编曲，顺带翻箱倒柜听他创作的歌曲DEMO时发现的。林宥嘉听到这首歌曲DEMO当时，简洁单纯而优美的旋律立刻吸引了他的注意，让他想到电影「大艺...,7.9,流行
https://music.douban.com/subject/3013779/,越长大越孤单,牛奶@咖啡,https://img9.doubanio.com/view/subject/m/public/s2975545.jpg,摩登天空,2008/3/18,　　美好的男女二人组合牛奶@咖啡来自于中国最好的新音乐厂牌摩登天空旗下，自2005年推出首张专辑《燃烧吧！小宇宙》以来，获得来自广大听众及媒体的高度评价及关注。　　时隔3年，牛奶@咖啡发表第二张创作专辑《越长大越孤单》，褪去首张专辑的青涩外衣，牛奶@咖啡以真挚感性的一面重新面对听众，将成长过程中内心世界的细腻感受完整呈现在新专辑的全部10首曲目中，与逝去的懵懂青春挥手作别。　　这是一张关于成长过程中的思考、友情、迷失、沉默、遗忘以及失去的唱片，也许其中仍旧伴有成长过程里无法避免的言不由衷，但是关于成长的归宿，你我又能寻找到怎样完美的答案呢？　　转身望去，慢慢长大的自己，身边已不再像以往那样容易找到结伴而行的朋友，“越长大越孤单”是来自内心最无奈的感叹，如今牛奶@咖啡将它变作美好的音符，只愿与拥有同样心情的你产生如呼吸般的...,7.6,流行
https://music.douban.com/subject/1403801/,燕尾蝶,梁静茹,https://img1.doubanio.com/view/subject/m/public/s3595798.jpg,国际文化交流音像出版社,2004,　　情歌天后梁静茹第六张国语专辑--《燕尾蝶》　　乐坛四大首席VS当今最绚女声优之[2004蝴蝶效应]　　爱情决处逢生，美丽破茧而出，情歌从此天壤之别，未来十年属于梁静茹……这个世纪，我们已经习惯用梁静茹的情歌代替[我，爱，你]三个字了　　《陶喆VS.五月天阿信》旷世情歌对决/《治愈系爱情天后》更无悔的声音花火节　　　　[浪漫情歌大师]李正帆VS. 梁静茹 李正帆一口气交出三首私藏最爱[宁夏]+[我是最幸福的]+[茉莉花]，指定只要梁静茹。继[爱你不是两三天]，更经典新世纪亚洲风隽永组曲。　　[新世纪摇滚诗人]五月天阿信VS. 梁静茹 阿信忍痛割爱"烈火系不悔情歌"[燕尾蝶]，[彩虹][听不到]之后，巅峰五月天全员力挺，梁静茹"蜕变三部曲 "的灿烂摇滚完结篇。　　[华...,8,流行
https://music.douban.com/subject/3729307/,原谅我就是这样的女生,戴佩妮,https://img3.doubanio.com/view/subject/m/public/s3780711.jpg,環球,2009/5/16,　　暌违两年没发片的金曲才女戴佩妮，自上一张唱片《iPenny》后作多元化发展，推出新书《Oh my day》，以及多首数位单曲，又跨足担任导演、摄影师和执导MV。2009年，Penny集结多首单曲和新作并推出第八张创作专辑《原谅我就是这样的女生》。最新主打歌“两难”采用了有别以往的唱腔，充满了中国曲风的特色，且混合了西洋编曲，Penny 以细腻捕捉了爱情故事中的矛盾又惆怅的心情。　　戴佩妮在全新专辑《原谅我就是这样的女生》中首度担任造型师，淡橘色的头发令歌迷们感觉惊喜。此外，她为同名主打歌“原谅我就是这样的女生”的MV导演，拍摄手法是以真人实境秀方式进行，描述热恋中情侣的亲密关系。至于“两难”MV，由于内容出现绑架挟持和亮枪枪、挟持情节，所以 MV 被列为 “辅导级”推出。“两难”完整版 MV和制作特辑，以及“Lafite”的MV和封面拍...,7.6,流行
https://music.douban.com/subject/5365287/,传奇,王菲,https://img9.doubanio.com/view/subject/m/public/s4185764.jpg,中国科学文化音像出版社,2010/11/5,　　中国移动无线音乐限量发行《王菲：传奇》单曲CD,9.2,民谣
https://music.douban.com/subject/3158576/,Under the Radar,Daniel Powter,https://img1.doubanio.com/view/subject/m/public/s3273497.jpg,Warner Bros.,2008/10/14,"　　DANIEL POWTER／UNDER THE RADAR　　城市琴人　丹尼尔／坠入琴网　　9月16日 全球同步发行　　连续2年福特汽车百万广告曲演唱人，2008金曲奖唯一重金邀请的西洋嘉宾创下2006年台湾西洋男艺人专辑最高销售纪录睽违3年最触动人心的全新创作专辑。由名制作人也是前“非金发4美女”主唱Linda Perry全力参予，并且献声合唱,曲风不失首张专辑的丹式独特假音诠释，另外再注入吉他、管弦乐等新元素，使得整张专辑更丰富耐听，不但有招牌式的丹尼尔、还有新鲜感的丹尼尔。　　10 首新歌 + 2 首Bonus Tracks 包括　　＊今夏最夯“福特New Mondeo”广告曲Whole World Around，已掀起台湾消费市场极高询问度　　＊即将流行全球的西洋国歌Best o...",8.3,流行
https://music.douban.com/subject/2083053/,知足 MV / Karaoke DVD,五月天,https://img3.doubanio.com/view/subject/m/public/s4713371.jpg,滚石,2006,　　《五月天：知足》是五月天的最新专辑，6首新歌加6年精华杰作即将强势袭台首波主打“恋爱ing”MV抢到垦丁难得漏出的阳光一面。　　关于这张专辑，五月天说：“我们决定静下来，好好检查自己一眨眼的六年与复出后毫无喘息空间的两年时间，要为自己与歌迷作一次总整理，找到五个人下一个五年新的出发点。让一切归零，重新找回与音乐恋爱的心情”！所以，这张专辑被众多歌迷称为感动内心的专辑，首首主打让你一次听个够！　　01 恋爱ing　　02 知足　　03 麦来乱　　04 牙关　　05 乱世浮生　　06 金多虾　　07 咸鱼　　08 花（音乐来自四方）　　09 这个世界　　10 寂寞星球　　11 燕尾蝶,9.2,流行
https://music.douban.com/subject/11524982/,我的歌声里,曲婉婷,https://img2.doubanio.com/view/subject/m/public/s11176273.jpg,星外星唱片,2012/7/1,　　她的首张个人原创专辑“Everything in the World”于2012年4月24日于加拿大，美国发行。专辑里收录2012年电影《志明与春娇2》的插曲《Drenched》和《我的歌声里》，还包括写给父亲的《Hideaway》及北美地区的首支单曲《Life is Like a Song》；除了原本专辑收录的英文与中文歌外，这次曲婉婷特别为内地版本准备了3首国语作品作为献给自己同胞的献礼一并收录在亚洲版的专辑当中。作为首位在国内未发片便先在国外发片的华语原创流行艺人，曲婉婷的首张原创大碟“我的歌声里”，特别值得细细品味。,7.7,流行
https://music.douban.com/subject/1394693/,王菲,王菲,https://img3.doubanio.com/view/subject/m/public/s3336530.jpg,EMI,1997/9/30,　　在百代的首张唱片是《王菲》（1997），由于上年的国语唱片《浮躁》非常另类，十足商业化的新专辑让乐评人大跌眼镜。大碟整体风格慵懒放松，呈现出一种顺其自然无所谓的态度。王菲的声线剔除了大部分花样修饰和拖音技巧，大多曲目中都仿佛是在不经意吟唱。林夕依然负责大部分歌词，张亚东也负责王菲的音乐制作，这张专辑他负责录制三首歌，有《你快乐（所以我快乐）》、《闷》和《怀念》。《你快乐（所以我快乐）》曲风较特别，不是传统的情歌模式，但很快便流行起来，连歌名都成为流行用语；《闷》是首乐队化的作品；《怀念》又是翻唱?#092;生卡度的作品《Rilkean Heart》，是一首不插电式的小品，碟中另一首非主流的《娱乐场》也是此乐队为王菲而作，在伦敦录制。　　《人间》、《我也不想这样》和《扑火》都是很抒情的作品：《人间》是翻唱日本歌后中岛美雪的《清流》，是此张...,9.2,流行
https://music.douban.com/subject/3843530/,信仰在空中飘扬,汪峰,https://img1.doubanio.com/view/subject/m/public/s3910069.jpg,大国文化,2009/7/25,　　《汪峰：信仰在空中飘扬》是2009年汪峰震撼推出的最新专辑，14首全新歌曲依然是汪峰一手包揽了所有的词曲创作。在本张专辑中，汪峰依然不改摇滚本色以及浓情的人文关怀。整张专辑从作词作曲到后期编排缩混都保持着较高的制作水准，非常值得聆听和收藏。　　时隔两年 汪峰依然摇滚　　依然不改浓情的人文关怀　　《春天里》首推主打！汪峰生活在别处的失落　　《光明》继《飞得更高》《怒放的生命》之后最新励志歌曲　　《信仰在空中飘扬》深刻的生命主题 大爱情怀　　2009 中国摇滚新教父汪峰强力主打　　继单曲《春天里》之后 最新专辑 震撼问世,8.7,摇滚
https://music.douban.com/subject/1403573/,[i],莫文蔚,https://img1.doubanio.com/view/subject/m/public/s3944348.jpg,新力唱片,2002/4/29,　　新力的莫文蔚，新的莫文蔚 精炼的文字质地、爱情／感觉的新感性　　挥别上一张的抽离与内敛，新力的莫文蔚闪动着新的魅力与亮光，歌曲的内涵依然深刻，却不艰深难懂，新锐但不孤高搞怪。　　整张专辑由Karen的唱片老战友、填词人李焯雄担任文字／创意总监，结合林夕、李焯雄、周耀辉与阿管，文字的质地是流行音乐近年少见的，有敏锐到直指人心的《单人房双人床》、彷如电影分镜剧本的《左岸，右转》（「流动的蔚蓝／分了一半／城的两端／白云好淡／河的左岸／已回暖」），比喻新鲜的《如果你是李白》、媲美短诗的《爱》、富颓废美的《原罪》、机伶好玩的《那可不一定》、想像力清奇的《ALIVE!（我的自由式）》（「舞动的风是云在大口呼吸／我的衣服是我的随身戏剧」）与《你给我多少时间》（「爱是两个人的原野／可我一个人狩猎」）、飞扬明亮的《I Will Be Fine》...,8.7,流行
https://music.douban.com/subject/1395446/,Songs About Jane,Maroon 5,https://img1.doubanio.com/view/subject/m/public/s2382869.jpg,Bmg Int'l,2002,"　　The boys of Maroon 5 have certainly come a long way since their days in the indie outfit Kara's Flowers. After the band's demise in 1999, frontman Adam Levine surrounded himself with New York City's urban hip-hop culture and found a new musical calling. Maroon 5 were born and their debut album, Songs About Jane, illustrates an impressive rebirth. This import version of their ...",8.5,流行
